curve_id,kind,x,linear,pchip
synthetic_volume_per_energy,interpolated,5.3607499999999995,4.0085999999999995,4.0085999999999995
synthetic_volume_per_energy,interpolated,5.398999999999999,4.039199999999999,4.039199999999999
synthetic_volume_per_energy,interpolated,5.43725,4.0698,4.0698
synthetic_volume_per_energy,interpolated,5.475499999999999,4.1004,4.1004
synthetic_volume_per_energy,interpolated,5.51375,4.131,4.131
synthetic_volume_per_energy,interpolated,5.552,4.1616,4.1616
synthetic_volume_per_energy,interpolated,5.590249999999999,4.1922,4.1922
synthetic_volume_per_energy,interpolated,5.6285,4.2228,4.222799999999999
synthetic_volume_per_energy,interpolated,5.6667499999999995,4.2534,4.253399999999999
synthetic_volume_per_energy,interpolated,5.704999999999999,4.284,4.283999999999999
synthetic_volume_per_energy,interpolated,5.74325,4.3146,4.3145999999999995
synthetic_volume_per_energy,interpolated,5.781499999999999,4.3452,4.345199999999999
synthetic_volume_per_energy,interpolated,5.81975,4.3758,4.3758
synthetic_volume_per_energy,interpolated,5.858,4.4064,4.4064
synthetic_volume_per_energy,interpolated,5.896249999999999,4.436999999999999,4.436999999999999
synthetic_volume_per_energy,interpolated,5.9345,4.467600000000001,4.4676
synthetic_volume_per_energy,interpolated,5.97275,4.498200000000001,4.4982
synthetic_volume_per_energy,interpolated,6.010999999999999,4.5288,4.5287999999999995
synthetic_volume_per_energy,interpolated,6.04925,4.5594,4.5594
synthetic_volume_per_energy,interpolated,6.0874999999999995,4.59,4.59
synthetic_volume_per_energy,interpolated,6.125749999999999,4.6206,4.6206
synthetic_volume_per_energy,interpolated,6.164,4.6512,4.651199999999999
synthetic_volume_per_energy,interpolated,6.202249999999999,4.6818,4.681799999999999
synthetic_volume_per_energy,interpolated,6.2405,4.712400000000001,4.7124
synthetic_volume_per_energy,interpolated,6.27875,4.743,4.742999999999999
synthetic_volume_per_energy,interpolated,6.316999999999999,4.7736,4.773599999999999
synthetic_volume_per_energy,interpolated,6.35525,4.804200000000001,4.8042
synthetic_volume_per_energy,interpolated,6.3934999999999995,4.8348,4.8347999999999995
synthetic_volume_per_energy,interpolated,6.431749999999999,4.8654,4.865399999999999
synthetic_volume_per_energy,interpolated,6.47,4.896000000000001,4.896
synthetic_volume_per_energy,interpolated,6.508249999999999,4.9266000000000005,4.9266
synthetic_volume_per_energy,interpolated,6.546499999999999,4.9572,4.957199999999999
synthetic_volume_per_energy,interpolated,6.58475,4.9878,4.9878
synthetic_volume_per_energy,interpolated,6.622999999999999,5.0184,5.0184
synthetic_volume_per_energy,interpolated,6.66125,5.049,5.0489999999999995
synthetic_volume_per_energy,interpolated,6.6995,5.0796,5.079599999999999
synthetic_volume_per_energy,interpolated,6.737749999999999,5.1102,5.110199999999999
synthetic_volume_per_energy,interpolated,6.776,5.1408000000000005,5.1408000000000005
synthetic_volume_per_energy,interpolated,6.8142499999999995,5.1714,5.1714
synthetic_volume_per_energy,interpolated,6.852499999999999,5.202,5.202
synthetic_volume_per_energy,interpolated,6.89075,5.232600000000001,5.2326
synthetic_volume_per_energy,interpolated,6.928999999999999,5.2632,5.263199999999999
synthetic_volume_per_energy,interpolated,6.96725,5.293800000000001,5.2938
synthetic_volume_per_energy,interpolated,7.0055,5.324400000000001,5.3244
synthetic_volume_per_energy,interpolated,7.043749999999999,5.355,5.3549999999999995
synthetic_volume_per_energy,interpolated,7.082,5.3856,5.3856
synthetic_volume_per_energy,interpolated,7.1202499999999995,5.4162,5.4162
synthetic_volume_per_energy,interpolated,7.158499999999999,5.4468,5.4468
synthetic_volume_per_energy,interpolated,7.19675,5.477400000000001,5.4774
synthetic_volume_per_energy,interpolated,7.234999999999999,5.508000000000001,5.508
synthetic_volume_per_energy,interpolated,7.273249999999999,5.538600000000001,5.5386
synthetic_volume_per_energy,interpolated,7.3115,5.5692,5.569200000000001
synthetic_volume_per_energy,interpolated,7.349749999999999,5.5998,5.599800000000001
synthetic_volume_per_energy,interpolated,7.388,5.630400000000001,5.630400000000001
synthetic_volume_per_energy,interpolated,7.42625,5.6610000000000005,5.6610000000000005
synthetic_volume_per_energy,interpolated,7.464499999999999,5.6916,5.6916
synthetic_volume_per_energy,interpolated,7.50275,5.722200000000001,5.722200000000001
synthetic_volume_per_energy,interpolated,7.5409999999999995,5.752800000000001,5.752800000000001
synthetic_volume_per_energy,interpolated,7.579249999999999,5.7834,5.7834
synthetic_volume_per_energy,interpolated,7.6175,5.814,5.814000000000001
synthetic_volume_per_energy,interpolated,7.655749999999999,5.8446,5.844600000000001
synthetic_volume_per_energy,interpolated,7.693999999999999,5.8751999999999995,5.8752
synthetic_volume_per_energy,interpolated,7.73225,5.905800000000001,5.9058
synthetic_volume_per_energy,interpolated,7.770499999999999,5.936400000000001,5.9364
synthetic_volume_per_energy,interpolated,7.80875,5.9670000000000005,5.967000000000001
synthetic_volume_per_energy,interpolated,7.8469999999999995,5.9976,5.997600000000001
synthetic_volume_per_energy,interpolated,7.885249999999999,6.0282,6.028200000000001
synthetic_volume_per_energy,interpolated,7.9235,6.058800000000001,6.058800000000001
synthetic_volume_per_energy,interpolated,7.961749999999999,6.0894,6.0894
synthetic_volume_per_energy,interpolated,7.999999999999999,6.12,6.12
synthetic_volume_per_energy,raw_point,0.35,0.0,0.0
synthetic_volume_per_energy,raw_point,0.5,0.12000000000000002,0.12000000000000002
synthetic_volume_per_energy,raw_point,1.0,0.52,0.52
synthetic_volume_per_energy,raw_point,2.0,1.32,1.32
synthetic_volume_per_energy,raw_point,4.0,2.92,2.92
synthetic_volume_per_energy,raw_point,8.0,6.120000000000001,6.120000000000001
ysz_analytic_depth_vs_fluence,interpolated,1.0,0.0,0.0
ysz_analytic_depth_vs_fluence,interpolated,1.195,1.5813139216218413e-08,1.730701568260031e-08
ysz_analytic_depth_vs_fluence,interpolated,1.3900000000000001,3.1626278432436826e-08,3.277080046259697e-08
ysz_analytic_depth_vs_fluence,interpolated,1.585,4.543710604249671e-08,4.6117941920873356e-08
ysz_analytic_depth_vs_fluence,interpolated,1.78,5.665670686811616e-08,5.780989067124288e-08
ysz_analytic_depth_vs_fluence,interpolated,1.975,6.787630769373562e-08,6.809172290217705e-08
ysz_analytic_depth_vs_fluence,interpolated,2.17,7.620762489383332e-08,7.734086176184908e-08
ysz_analytic_depth_vs_fluence,interpolated,2.365,8.411419450194254e-08,8.599547780208972e-08
ysz_analytic_depth_vs_fluence,interpolated,2.56,9.202076411005173e-08,9.404180061175788e-08
ysz_analytic_depth_vs_fluence,interpolated,2.755,9.992733371816094e-08,1.0146034462008925e-07
ysz_analytic_depth_vs_fluence,interpolated,2.95,1.0783390332627016e-07,1.082316242563195e-07
ysz_analytic_depth_vs_fluence,interpolated,3.145,1.135647146391144e-07,1.1444264601030459e-07
ysz_analytic_depth_vs_fluence,interpolated,3.34,1.185452644708328e-07,1.20356233322569e-07
ysz_analytic_depth_vs_fluence,interpolated,3.535,1.2352581430255123e-07,1.259973196989915e-07
ysz_analytic_depth_vs_fluence,interpolated,3.73,1.2850636413426962e-07,1.313785279275201e-07
ysz_analytic_depth_vs_fluence,interpolated,3.9250000000000003,1.3348691396598804e-07,1.3651248079610278e-07
ysz_analytic_depth_vs_fluence,interpolated,4.12,1.3846746379770644e-07,1.4141180109268752e-07
ysz_analytic_depth_vs_fluence,interpolated,4.3149999999999995,1.4344801362942483e-07,1.460891116052224e-07
ysz_analytic_depth_vs_fluence,interpolated,4.51,1.4842856346114325e-07,1.505570351216553e-07
ysz_analytic_depth_vs_fluence,interpolated,4.705,1.5340911329286168e-07,1.548281944299343e-07
ysz_analytic_depth_vs_fluence,interpolated,4.9,1.583896631245801e-07,1.5891521231800734e-07
ysz_analytic_depth_vs_fluence,interpolated,5.095,1.6249684804837027e-07,1.6283249997230554e-07
ysz_analytic_depth_vs_fluence,interpolated,5.29,1.6568470149013082e-07,1.6660210714709187e-07
ysz_analytic_depth_vs_fluence,interpolated,5.485,1.6887255493189133e-07,1.7023377944074015e-07
ysz_analytic_depth_vs_fluence,interpolated,5.68,1.7206040837365185e-07,1.7373505811942591e-07
ysz_analytic_depth_vs_fluence,interpolated,5.875,1.752482618154124e-07,1.771134844493247e-07
ysz_analytic_depth_vs_fluence,interpolated,6.07,1.784361152571729e-07,1.803765996966121e-07
ysz_analytic_depth_vs_fluence,interpolated,6.265000000000001,1.8162396869893342e-07,1.835319451274636e-07
ysz_analytic_depth_vs_fluence,interpolated,6.46,1.8481182214069394e-07,1.865870620080547e-07
ysz_analytic_depth_vs_fluence,interpolated,6.655,1.8799967558245448e-07,1.8954949160456104e-07
ysz_analytic_depth_vs_fluence,interpolated,6.8500000000000005,1.91187529024215e-07,1.924267751831581e-07
ysz_analytic_depth_vs_fluence,interpolated,7.045,1.943753824659755e-07,1.9522645401002147e-07
ysz_analytic_depth_vs_fluence,interpolated,7.24,1.9756323590773605e-07,1.9795606935132665e-07
ysz_analytic_depth_vs_fluence,interpolated,7.4350000000000005,2.0053244880412347e-07,2.0062346148950192e-07
ysz_analytic_depth_vs_fluence,interpolated,7.63,2.0279232474820915e-07,2.032408188902773e-07
ysz_analytic_depth_vs_fluence,interpolated,7.825,2.0505220069229486e-07,2.058093251745264e-07
ysz_analytic_depth_vs_fluence,interpolated,8.02,2.0731207663638055e-07,2.0832599118566298e-07
ysz_analytic_depth_vs_fluence,interpolated,8.215,2.0957195258046626e-07,2.1078782776710075e-07
ysz_analytic_depth_vs_fluence,interpolated,8.41,2.1183182852455197e-07,2.131918457622534e-07
ysz_analytic_depth_vs_fluence,interpolated,8.605,2.1409170446863767e-07,2.1553505601453474e-07
ysz_analytic_depth_vs_fluence,interpolated,8.8,2.1635158041272338e-07,2.1781446936735843e-07
ysz_analytic_depth_vs_fluence,interpolated,8.995000000000001,2.1861145635680907e-07,2.200270966641382e-07
ysz_analytic_depth_vs_fluence,interpolated,9.19,2.2087133230089475e-07,2.2216994874828779e-07
ysz_analytic_depth_vs_fluence,interpolated,9.385,2.2313120824498046e-07,2.2424003646322093e-07
ysz_analytic_depth_vs_fluence,interpolated,9.58,2.2539108418906617e-07,2.2623437065235138e-07
ysz_analytic_depth_vs_fluence,interpolated,9.775,2.2765096013315188e-07,2.281499621590928e-07
ysz_analytic_depth_vs_fluence,interpolated,9.97,2.2991083607723756e-07,2.29983821826859e-07
ysz_analytic_depth_vs_fluence,interpolated,10.165000000000001,2.314022021473285e-07,2.3175763384746173e-07
ysz_analytic_depth_vs_fluence,interpolated,10.36,2.327538391494204e-07,2.3351355507428493e-07
ysz_analytic_depth_vs_fluence,interpolated,10.555,2.3410547615151227e-07,2.3525241527625142e-07
ysz_analytic_depth_vs_fluence,interpolated,10.75,2.3545711315360419e-07,2.3697424046857192e-07
ysz_analytic_depth_vs_fluence,interpolated,10.945,2.3680875015569607e-07,2.386790566664571e-07
ysz_analytic_depth_vs_fluence,interpolated,11.14,2.3816038715778796e-07,2.4036688988511774e-07
ysz_analytic_depth_vs_fluence,interpolated,11.335,2.3951202415987984e-07,2.420377661397644e-07
ysz_analytic_depth_vs_fluence,interpolated,11.530000000000001,2.4086366116197175e-07,2.436917114456079e-07
ysz_analytic_depth_vs_fluence,interpolated,11.725,2.422152981640636e-07,2.4532875181785887e-07
ysz_analytic_depth_vs_fluence,interpolated,11.92,2.435669351661555e-07,2.4694891327172806e-07
ysz_analytic_depth_vs_fluence,interpolated,12.115,2.4491857216824743e-07,2.4855222182242616e-07
ysz_analytic_depth_vs_fluence,interpolated,12.31,2.4627020917033934e-07,2.5013870348516384e-07
ysz_analytic_depth_vs_fluence,interpolated,12.505,2.476218461724312e-07,2.517083842751518e-07
ysz_analytic_depth_vs_fluence,interpolated,12.700000000000001,2.489734831745231e-07,2.532612902076009e-07
ysz_analytic_depth_vs_fluence,interpolated,12.895,2.5032512017661497e-07,2.5479744729772163e-07
ysz_analytic_depth_vs_fluence,interpolated,13.09,2.516767571787069e-07,2.563168815607248e-07
ysz_analytic_depth_vs_fluence,interpolated,13.285,2.530283941807988e-07,2.578196190118211e-07
ysz_analytic_depth_vs_fluence,interpolated,13.48,2.5438003118289065e-07,2.593056856662212e-07
ysz_analytic_depth_vs_fluence,interpolated,13.675,2.5573166818498256e-07,2.6077510753913586e-07
ysz_analytic_depth_vs_fluence,interpolated,13.870000000000001,2.570833051870745e-07,2.622279106457757e-07
ysz_analytic_depth_vs_fluence,interpolated,14.065000000000001,2.5843494218916633e-07,2.636641210013516e-07
ysz_analytic_depth_vs_fluence,interpolated,14.26,2.5978657919125824e-07,2.65083764621074e-07
ysz_analytic_depth_vs_fluence,interpolated,14.455,2.6113821619335015e-07,2.6648686752015374e-07
ysz_analytic_depth_vs_fluence,interpolated,14.65,2.62489853195442e-07,2.6787345571380156e-07
ysz_analytic_depth_vs_fluence,interpolated,14.845,2.638414901975339e-07,2.692435552172282e-07
ysz_analytic_depth_vs_fluence,interpolated,15.040000000000001,2.6519312719962584e-07,2.7059719204564415e-07
ysz_analytic_depth_vs_fluence,interpolated,15.235000000000001,2.665447642017177e-07,2.719343922142603e-07
ysz_analytic_depth_vs_fluence,interpolated,15.43,2.678964012038096e-07,2.732551817382873e-07
ysz_analytic_depth_vs_fluence,interpolated,15.625,2.692480382059015e-07,2.7455958663293587e-07
ysz_analytic_depth_vs_fluence,interpolated,15.82,2.705996752079934e-07,2.758476329134167e-07
ysz_analytic_depth_vs_fluence,interpolated,16.015,2.719513122100853e-07,2.771193465949405e-07
ysz_analytic_depth_vs_fluence,interpolated,16.21,2.733029492121772e-07,2.783747536927179e-07
ysz_analytic_depth_vs_fluence,interpolated,16.405,2.7465458621426905e-07,2.796138802219597e-07
ysz_analytic_depth_vs_fluence,interpolated,16.6,2.7600622321636097e-07,2.808367521978766e-07
ysz_analytic_depth_vs_fluence,interpolated,16.795,2.773578602184529e-07,2.820433956356792e-07
ysz_analytic_depth_vs_fluence,interpolated,16.990000000000002,2.7870949722054474e-07,2.832338365505783e-07
ysz_analytic_depth_vs_fluence,interpolated,17.185000000000002,2.8006113422263665e-07,2.8440810095778455e-07
ysz_analytic_depth_vs_fluence,interpolated,17.38,2.814127712247285e-07,2.855662148725087e-07
ysz_analytic_depth_vs_fluence,interpolated,17.575,2.827644082268204e-07,2.8670820430996144e-07
ysz_analytic_depth_vs_fluence,interpolated,17.77,2.841160452289123e-07,2.878340952853534e-07
ysz_analytic_depth_vs_fluence,interpolated,17.965,2.854676822310042e-07,2.889439138138955e-07
ysz_analytic_depth_vs_fluence,interpolated,18.16,2.868193192330961e-07,2.900376859107981e-07
ysz_analytic_depth_vs_fluence,interpolated,18.355,2.8817095623518795e-07,2.911154375912722e-07
ysz_analytic_depth_vs_fluence,interpolated,18.55,2.8952259323727987e-07,2.921771948705283e-07
ysz_analytic_depth_vs_fluence,interpolated,18.745,2.908742302393718e-07,2.9322298376377733e-07
ysz_analytic_depth_vs_fluence,interpolated,18.94,2.9222586724146364e-07,2.9425283028622977e-07
ysz_analytic_depth_vs_fluence,interpolated,19.135,2.9357750424355555e-07,2.952667604530964e-07
ysz_analytic_depth_vs_fluence,interpolated,19.330000000000002,2.9492914124564746e-07,2.96264800279588e-07
ysz_analytic_depth_vs_fluence,interpolated,19.525000000000002,2.9628077824773937e-07,2.972469757809151e-07
ysz_analytic_depth_vs_fluence,interpolated,19.72,2.9763241524983123e-07,2.982133129722886e-07
ysz_analytic_depth_vs_fluence,interpolated,19.915,2.9898405225192314e-07,2.9916383786891904e-07
ysz_analytic_depth_vs_fluence,interpolated,20.11,2.9995445830470703e-07,3.001008672868644e-07
ysz_analytic_depth_vs_fluence,interpolated,20.305,3.0063027680575296e-07,3.010351116162183e-07
ysz_analytic_depth_vs_fluence,interpolated,20.5,3.0130609530679895e-07,3.0196783425573976e-07
ysz_analytic_depth_vs_fluence,interpolated,20.695,3.019819138078449e-07,3.0289892648312744e-07
ysz_analytic_depth_vs_fluence,interpolated,20.89,3.0265773230889086e-07,3.0382827957608e-07
ysz_analytic_depth_vs_fluence,interpolated,21.085,3.033335508099368e-07,3.0475578481229617e-07
ysz_analytic_depth_vs_fluence,interpolated,21.28,3.040093693109827e-07,3.056813334694744e-07
ysz_analytic_depth_vs_fluence,interpolated,21.475,3.046851878120287e-07,3.0660481682531344e-07
ysz_analytic_depth_vs_fluence,interpolated,21.67,3.053610063130746e-07,3.0752612615751195e-07
ysz_analytic_depth_vs_fluence,interpolated,21.865000000000002,3.0603682481412056e-07,3.084451527437685e-07
ysz_analytic_depth_vs_fluence,interpolated,22.060000000000002,3.0671264331516654e-07,3.0936178786178184e-07
ysz_analytic_depth_vs_fluence,interpolated,22.255,3.0738846181621247e-07,3.1027592278925056e-07
ysz_analytic_depth_vs_fluence,interpolated,22.45,3.080642803172584e-07,3.1118744880387326e-07
ysz_analytic_depth_vs_fluence,interpolated,22.645,3.087400988183043e-07,3.120962571833487e-07
ysz_analytic_depth_vs_fluence,interpolated,22.84,3.094159173193503e-07,3.130022392053754e-07
ysz_analytic_depth_vs_fluence,interpolated,23.035,3.1009173582039624e-07,3.1390528614765207e-07
ysz_analytic_depth_vs_fluence,interpolated,23.23,3.107675543214422e-07,3.148052892878774e-07
ysz_analytic_depth_vs_fluence,interpolated,23.425,3.1144337282248815e-07,3.157021399037499e-07
ysz_analytic_depth_vs_fluence,interpolated,23.62,3.121191913235341e-07,3.165957292729683e-07
ysz_analytic_depth_vs_fluence,interpolated,23.815,3.1279500982458006e-07,3.1748594867323125e-07
ysz_analytic_depth_vs_fluence,interpolated,24.01,3.13470828325626e-07,3.183726893822374e-07
ysz_analytic_depth_vs_fluence,interpolated,24.205000000000002,3.141466468266719e-07,3.1925584267768535e-07
ysz_analytic_depth_vs_fluence,interpolated,24.400000000000002,3.148224653277179e-07,3.2013529983727375e-07
ysz_analytic_depth_vs_fluence,interpolated,24.595000000000002,3.1549828382876383e-07,3.210109521387012e-07
ysz_analytic_depth_vs_fluence,interpolated,24.79,3.1617410232980976e-07,3.2188269085966653e-07
ysz_analytic_depth_vs_fluence,interpolated,24.985,3.168499208308557e-07,3.227504072778682e-07
ysz_analytic_depth_vs_fluence,interpolated,25.18,3.1752573933190167e-07,3.23613992671005e-07
ysz_analytic_depth_vs_fluence,interpolated,25.375,3.182015578329476e-07,3.2447333831677537e-07
ysz_analytic_depth_vs_fluence,interpolated,25.57,3.188773763339935e-07,3.253283354928781e-07
ysz_analytic_depth_vs_fluence,interpolated,25.765,3.195531948350395e-07,3.261788754770118e-07
ysz_analytic_depth_vs_fluence,interpolated,25.96,3.2022901333608544e-07,3.2702484954687516e-07
ysz_analytic_depth_vs_fluence,interpolated,26.155,3.209048318371314e-07,3.2786614898016677e-07
ysz_analytic_depth_vs_fluence,interpolated,26.35,3.2158065033817735e-07,3.2870266505458535e-07
ysz_analytic_depth_vs_fluence,interpolated,26.545,3.222564688392233e-07,3.2953428904782936e-07
ysz_analytic_depth_vs_fluence,interpolated,26.740000000000002,3.2293228734026926e-07,3.3036091223759764e-07
ysz_analytic_depth_vs_fluence,interpolated,26.935000000000002,3.236081058413152e-07,3.311824259015888e-07
ysz_analytic_depth_vs_fluence,interpolated,27.130000000000003,3.242839243423611e-07,3.319987213175014e-07
ysz_analytic_depth_vs_fluence,interpolated,27.325,3.2495974284340705e-07,3.328096897630341e-07
ysz_analytic_depth_vs_fluence,interpolated,27.52,3.2563556134445303e-07,3.336152225158856e-07
ysz_analytic_depth_vs_fluence,interpolated,27.715,3.2631137984549896e-07,3.344152108537545e-07
ysz_analytic_depth_vs_fluence,interpolated,27.91,3.269871983465449e-07,3.352095460543395e-07
ysz_analytic_depth_vs_fluence,interpolated,28.105,3.2766301684759087e-07,3.359981193953392e-07
ysz_analytic_depth_vs_fluence,interpolated,28.3,3.283388353486368e-07,3.367808221544522e-07
ysz_analytic_depth_vs_fluence,interpolated,28.495,3.2901465384968273e-07,3.3755754560937726e-07
ysz_analytic_depth_vs_fluence,interpolated,28.69,3.296904723507287e-07,3.3832818103781293e-07
ysz_analytic_depth_vs_fluence,interpolated,28.885,3.3036629085177464e-07,3.3909261971745795e-07
ysz_analytic_depth_vs_fluence,interpolated,29.080000000000002,3.310421093528206e-07,3.398507529260108e-07
ysz_analytic_depth_vs_fluence,interpolated,29.275000000000002,3.3171792785386655e-07,3.406024719411703e-07
ysz_analytic_depth_vs_fluence,interpolated,29.470000000000002,3.323937463549125e-07,3.41347668040635e-07
ysz_analytic_depth_vs_fluence,interpolated,29.665000000000003,3.3306956485595846e-07,3.420862325021035e-07
ysz_analytic_depth_vs_fluence,interpolated,29.86,3.337453833570044e-07,3.4281805660327453e-07
ysz_analytic_depth_vs_fluence,interpolated,30.055,3.344212018580503e-07,3.4354303162184675e-07
ysz_analytic_depth_vs_fluence,interpolated,30.25,3.3509702035909625e-07,3.4426104883551883e-07
ysz_analytic_depth_vs_fluence,interpolated,30.445,3.3577283886014223e-07,3.4497199952198924e-07
ysz_analytic_depth_vs_fluence,interpolated,30.64,3.3644865736118816e-07,3.4567577495895674e-07
ysz_analytic_depth_vs_fluence,interpolated,30.835,3.371244758622341e-07,3.4637226642412e-07
ysz_analytic_depth_vs_fluence,interpolated,31.03,3.3780029436328007e-07,3.470613651951776e-07
ysz_analytic_depth_vs_fluence,interpolated,31.225,3.38476112864326e-07,3.477429625498282e-07
ysz_analytic_depth_vs_fluence,interpolated,31.42,3.39151931365372e-07,3.484169497657705e-07
ysz_analytic_depth_vs_fluence,interpolated,31.615000000000002,3.398277498664179e-07,3.490832181207031e-07
ysz_analytic_depth_vs_fluence,interpolated,31.810000000000002,3.4050356836746384e-07,3.4974165889232463e-07
ysz_analytic_depth_vs_fluence,interpolated,32.005,3.411793868685098e-07,3.5039216335833376e-07
ysz_analytic_depth_vs_fluence,interpolated,32.2,3.4185520536955575e-07,3.5103462279642916e-07
ysz_analytic_depth_vs_fluence,interpolated,32.394999999999996,3.425310238706017e-07,3.516689284843094e-07
ysz_analytic_depth_vs_fluence,interpolated,32.59,3.4320684237164766e-07,3.522949716996732e-07
ysz_analytic_depth_vs_fluence,interpolated,32.785,3.438826608726936e-07,3.529126437202191e-07
ysz_analytic_depth_vs_fluence,interpolated,32.980000000000004,3.445584793737395e-07,3.535218358236459e-07
ysz_analytic_depth_vs_fluence,interpolated,33.175000000000004,3.452342978747855e-07,3.541224392876521e-07
ysz_analytic_depth_vs_fluence,interpolated,33.370000000000005,3.4591011637583143e-07,3.547143453899364e-07
ysz_analytic_depth_vs_fluence,interpolated,33.565,3.4658593487687736e-07,3.5529744540819747e-07
ysz_analytic_depth_vs_fluence,interpolated,33.76,3.472617533779233e-07,3.558716306201339e-07
ysz_analytic_depth_vs_fluence,interpolated,33.955,3.4793757187896927e-07,3.564367923034444e-07
ysz_analytic_depth_vs_fluence,interpolated,34.15,3.486133903800152e-07,3.5699282173582756e-07
ysz_analytic_depth_vs_fluence,interpolated,34.345,3.4928920888106113e-07,3.5753961019498203e-07
ysz_analytic_depth_vs_fluence,interpolated,34.54,3.499650273821071e-07,3.5807704895860654e-07
ysz_analytic_depth_vs_fluence,interpolated,34.735,3.5064084588315304e-07,3.586050293043996e-07
ysz_analytic_depth_vs_fluence,interpolated,34.93,3.5131666438419897e-07,3.591234425100599e-07
ysz_analytic_depth_vs_fluence,interpolated,35.125,3.5199248288524495e-07,3.5963217985328613e-07
ysz_analytic_depth_vs_fluence,interpolated,35.32,3.526683013862909e-07,3.601311326117769e-07
ysz_analytic_depth_vs_fluence,interpolated,35.515,3.533441198873368e-07,3.606201920632309e-07
ysz_analytic_depth_vs_fluence,interpolated,35.71,3.540199383883828e-07,3.6109924948534665e-07
ysz_analytic_depth_vs_fluence,interpolated,35.905,3.546957568894287e-07,3.6156819615582293e-07
ysz_analytic_depth_vs_fluence,interpolated,36.1,3.5537157539047465e-07,3.620269233523583e-07
ysz_analytic_depth_vs_fluence,interpolated,36.295,3.5604739389152063e-07,3.6247532235265145e-07
ysz_analytic_depth_vs_fluence,interpolated,36.49,3.5672321239256656e-07,3.62913284434401e-07
ysz_analytic_depth_vs_fluence,interpolated,36.685,3.5739903089361255e-07,3.6334070087530566e-07
ysz_analytic_depth_vs_fluence,interpolated,36.88,3.580748493946585e-07,3.63757462953064e-07
ysz_analytic_depth_vs_fluence,interpolated,37.075,3.587506678957044e-07,3.641634619453746e-07
ysz_analytic_depth_vs_fluence,interpolated,37.27,3.594264863967504e-07,3.645585891299363e-07
ysz_analytic_depth_vs_fluence,interpolated,37.465,3.601023048977963e-07,3.649427357844475e-07
ysz_analytic_depth_vs_fluence,interpolated,37.660000000000004,3.6077812339884224e-07,3.653157931866071e-07
ysz_analytic_depth_vs_fluence,interpolated,37.855000000000004,3.6145394189988817e-07,3.656776526141136e-07
ysz_analytic_depth_vs_fluence,interpolated,38.050000000000004,3.6212976040093416e-07,3.660282053446656e-07
ysz_analytic_depth_vs_fluence,interpolated,38.245000000000005,3.628055789019801e-07,3.6636734265596186e-07
ysz_analytic_depth_vs_fluence,interpolated,38.44,3.63481397403026e-07,3.666949558257009e-07
ysz_analytic_depth_vs_fluence,interpolated,38.635,3.64157215904072e-07,3.670109361315815e-07
ysz_analytic_depth_vs_fluence,interpolated,38.83,3.648330344051179e-07,3.6731517485130226e-07
ysz_analytic_depth_vs_fluence,interpolated,39.025,3.6550885290616385e-07,3.6760756326256173e-07
ysz_analytic_depth_vs_fluence,interpolated,39.22,3.6618467140720984e-07,3.6788799264305864e-07
ysz_analytic_depth_vs_fluence,interpolated,39.415,3.6686048990825577e-07,3.6815635427049165e-07
ysz_analytic_depth_vs_fluence,interpolated,39.61,3.675363084093017e-07,3.6841253942255943e-07
ysz_analytic_depth_vs_fluence,interpolated,39.805,3.682121269103477e-07,3.686564393769605e-07
ysz_analytic_depth_vs_fluence,interpolated,40.0,3.688879454113936e-07,3.688879454113936e-07
ysz_analytic_depth_vs_fluence,raw_point,1.0,0.0,0.0
ysz_analytic_depth_vs_fluence,raw_point,1.5,4.0546510810816434e-08,4.0546510810816434e-08
ysz_analytic_depth_vs_fluence,raw_point,2.0,6.931471805599452e-08,6.931471805599452e-08
ysz_analytic_depth_vs_fluence,raw_point,3.0,1.0986122886681097e-07,1.0986122886681097e-07
ysz_analytic_depth_vs_fluence,raw_point,5.0,1.6094379124341003e-07,1.6094379124341003e-07
ysz_analytic_depth_vs_fluence,raw_point,7.38905609893065,2e-07,2e-07
ysz_analytic_depth_vs_fluence,raw_point,10.0,2.302585092994046e-07,2.302585092994046e-07
ysz_analytic_depth_vs_fluence,raw_point,20.0,2.9957322735539907e-07,2.9957322735539907e-07
ysz_analytic_depth_vs_fluence,raw_point,40.0,3.688879454113936e-07,3.688879454113936e-07
